Pics,MLS #,Status,SubArea,Address,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Acres,# of Rooms,Total Other Area SqFt,Tax Rate,Tax Value,New Construction,Fireplace,Garage,Cumulative DOM,Days On Market,Closing Date,Sold Price/List Price,Geocode Quality,City,State
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083708/0/60/45/0a9a236719d80983cadb2fcf8ceea5b7/2/d37929aa70329a5c0605773e3ab1b86d/2083708.JPG,2083708,CLOSED,015/B,1306 Patterson Grove Road,Pearson Farms,2285.0,1997,4,2,1,Detached,"$325,000","$322,000",.26-.5 Acres,11,0.0,0.9625,"$278,857.00",No,1,2,1,1,10/7/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084210/0/60/45/3dd993f72bf4b1ab0bd620edaea2988c/2/31ee00cbb11a4661dfc7ebf305a39373/2084210.JPG,2084210,CLOSED,009/I,5113 Moneta Lane,The Park At West Lake,2049.0,2007,3,2,1,Detached,"$324,900","$322,000",0-.25 Acres,9,0.0,0.9505,"$251,089.00",No,1,2,8,8,9/16/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2058126/0/60/45/cba3e77ed09170dfb685f19377d4cf0f/2/f1b516e23942f4981e7a5693abd4ed85/2058126.JPG,2058126,CLOSED,015/C,526 Mill Hopper Lane,The Villages of Apex,1845.0,2016,3,2,1,Detached,"$329,900","$322,000",0-.25 Acres,7,400.0,0.88,"$74,768.00",Yes,1,2,182,182,10/28/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2098581/0/60/45/243f33d7e2a8b6cf28fa48398d8664da/2/c13c7f9e322a74fb5b12a5988db6e0ae/2098581.JPG,2098581,CLOSED,010/A,2203 Henniker Street,Walden Creek,2488.0,1999,4,2,1,Detached,"$339,900","$322,500",0-.25 Acres,8,0.0,0.9805,"$287,737.00",No,1,2,8,8,12/9/2016,0.95,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090291/0/60/45/1aaaea7e5690071b0ef2669d737f547d/2/8d11c89f98ad5cbffb18f129fe0d5dda/2090291.JPG,2090291,CLOSED,009/I,1005 Wolfs Bane Drive,West Lake,2415.0,2006,3,2,0,Detached,"$325,000","$323,000",.26-.5 Acres,6,0.0,0.95,"$337,604.00",No,1,2,18,18,11/18/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2098308/0/60/45/de82a0d063d8a2c8f3a0e3abedc404d2/2/49ad16244f0128127ff47af179d4375c/2098308.JPG,2098308,CLOSED,015/B,2727 Masonboro Ferry Drive,Bella Casa,2127.0,2016,3,2,1,Attached,"$323,080","$323,080",0-.25 Acres,6,867.0,1.0045,"$323,080.00",Yes,1,2,0,0,12/15/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085506/0/60/45/feb01daa326c8aafdff05468ff79345e/2/9e4fa33060bfbe23888ad89454851520/2085506.JPG,2085506,CLOSED,015/C,729 Blossom Bay Lane,Ellington Place,2490.0,2012,4,3,0,Detached,"$339,900","$324,000",0-.25 Acres,9,0.0,0.9805,"$315,564.00",No,1,2,19,19,10/25/2016,0.95,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2072002/0/60/45/c960eef8d5057f15de441942c53c2455/2/c6453a097ad98692bb777a6d8b880e4e/2072002.JPG,2072002,CLOSED,015/C,1207 Wellstone Circle,Shepherds Vineyard,2446.0,1987,3,2,1,Detached,"$317,500","$325,000",.26-.5 Acres,10,0.0,1.0045,"$274,283.00",No,1,2,12,12,8/31/2016,1.02,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2066729/0/60/45/ff98e07030271d2230464401cae1d635/2/8ebba38ebc4f3fb575a78756ff64eb82/2066729.JPG,2066729,CLOSED,015/C,904 Carolina Bell Road,The Orchard Villas,1737.0,2008,2,2,0,Condo,"$339,900","$325,000",0-.25 Acres,6,0.0,1.0045,"$298,229.00",No,1,2,127,127,11/10/2016,0.96,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094602/0/60/45/05245c5abee2df8139f503136be03242/2/ac10580bdfafd0d49cdcae5a99daa296/2094602.JPG,2094602,CLOSED,015/B,1890 Frissell Avenue,Crocketts Ridge,2214.0,2000,4,2,1,Detached,"$324,900","$325,000",0-.25 Acres,9,0.0,1.05,"$256,612.00",No,1,2,9,9,11/22/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091583/0/60/45/6e1c056a49d74b46a1235e3ae485bc2c/2/d2a4c2eaf0b3a4be75e8aa28e3550d95/2091583.JPG,2091583,CLOSED,015/B,2003 Chimney Rock Court,Crocketts Ridge,3030.0,2001,5,2,1,Detached,"$340,000","$325,000",0-.25 Acres,10,0.0,0.987,"$299,182.00",No,1,2,29,29,12/5/2016,0.96,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083967/0/60/45/44367405b56776a80d2597d51cec9cb4/2/a90c8e40433d04a62062ec31a0d2dcf7/2083967.JPG,2083967,CLOSED,009/B,4800 Rhythm Drive,Harmony Glen,2369.0,2003,4,2,1,Detached,"$314,900","$325,000",.51-.75 Acres,8,0.0,0.834,"$304,448.00",No,1,2,3,3,9/15/2016,1.03,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2086478/0/60/45/e7a2ad15c8307886c58037a0c73d2108/2/39d38c319f4518a03135ad37da751b5d/2086478.JPG,2086478,CLOSED,015/B,302 Hickory View Lane,Scotts Mill,2012.0,1998,4,2,1,Detached,"$325,000","$325,500",0-.25 Acres,8,0.0,0.9805,"$290,139.00",No,1,2,49,49,12/2/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068592/0/60/45/b0a9a7fe453d090d579a7230804721c7/2/a70a4043303eeb268d139c5639eae66e/2068592.JPG,2068592,CLOSED,009/B,113 Willow View Lane,Woodcreek,2500.0,2016,3,2,1,Attached,"$345,667","$326,000",0-.25 Acres,8,0.0,1.05,$0.00,Yes,1,2,94,94,9/23/2016,0.94,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2079269/0/60/45/149f3e66f1e096ebd5386d87863ebd21/2/5bbbf759a9667b593484cd4d305dcc13/2079269.JPG,2079269,CLOSED,009/B,204 Straywhite Avenue,Miramonte,2603.0,2005,4,2,1,Detached,"$325,000","$326,000",0-.25 Acres,9,0.0,1.0117,"$278,244.00",No,1,2,5,5,9/6/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081528/0/60/45/4c929458cc86b9cc3312ea6c1a61a3dd/2/d2f8d12f7b2057cbeb540ee7902641c2/2081528.JPG,2081528,CLOSED,015/C,608 Rose Laurel Court,Ellington Place,2091.0,2012,3,2,1,Detached,"$325,000","$326,000",0-.25 Acres,7,0.0,0.9805,"$278,074.00",No,1,2,2,2,9/16/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087389/0/60/45/4421e9fefe8f4d6581cbfb9ceb3d301c/2/1e28e536750e72c887c1ec23a684c1ce/2087389.JPG,2087389,CLOSED,015/B,1601 Patterson Grove Road,Pearson Farms,2311.0,1998,4,2,1,Detached,"$315,000","$326,000",0-.25 Acres,12,0.0,0.9625,"$280,946.00",No,1,2,1,1,10/14/2016,1.03,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2065028/0/60/45/4bde3fe54d00ac1a881b048da2068c2b/2/efa4b2d1b33aada8c59c942775fe8cd7/2065028.JPG,2065028,CLOSED,015/B,2118 Whitesmith Drive,Hempstead at Beaver Creek,2428.0,2016,3,3,1,Attached,"$320,755","$326,070",0-.25 Acres,7,0.0,1.0045,$0.00,Yes,0,2,0,0,11/14/2016,1.02,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2104273/0/60/45/a40b547241f5b3b45a2c9dbe38644668/2/c6667f6fc4ca4e3c488b062d23f3c102/2104273.JPG,2104273,CLOSED,009/B,143 Willow View Lane,Woodcreek,1799.0,2016,3,2,1,Attached,"$327,602","$327,602",0-.25 Acres,6,0.0,0.094,$0.00,Yes,0,2,0,0,9/30/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2095625/0/60/45/6281594cc7e764561040476644c7ea34/2/7e91232f334b868fab59b6efe60ad6e7/2095625.JPG,2095625,CLOSED,305/E,1550 Farrington Road,Not in a Subdivision,2317.0,1941,3,2,1,Detached,"$339,900","$327,900",.76-.99 Acres,8,0.0,0.7,"$166,893.00",No,0,2,21,21,1/12/2017,0.96,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2098848/0/60/45/c8f3af499d100c0ea7b28f4b591b9fc3/2/6365cb88243d2281c15c2335832c9ee0/2098848.JPG,2098848,CLOSED,015/C,906 Ambergate Station,The Villages of Apex,2474.0,2012,4,3,1,Detached,"$325,000","$328,000",0-.25 Acres,8,0.0,0.9805,"$292,412.00",No,0,2,3,3,12/21/2016,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2076847/0/60/45/54c09e582d03fd8aa88c90c758056f60/2/eb9cc445f017ba32b8314849ff880296/2076847.JPG,2076847,CLOSED,015/C,400 Vintage Grove Lane,Surrey Meadows,2332.0,1995,4,3,1,Detached,"$335,000","$328,000",0-.25 Acres,7,0.0,0.98,"$271,870.00",No,1,2,32,32,9/26/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2061451/0/60/45/fd58a670dc54f2f31ea8708b70254235/2/3db2fc1be7b711ce1d8d4011a2ac0be4/2061451.JPG,2061451,CLOSED,015/B,2191 Pineola Bog Trail,Bella Casa,2125.0,2016,4,3,0,Attached,"$305,500","$328,741",0-.25 Acres,13,800.0,1.0045,"$305,500.00",Yes,1,2,22,22,1/3/2017,1.08,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2058868/0/60/45/09532236f480ce4f75e52c47638342ea/2/4e61edb85a59ff229e1bd5f99542c20a/2058868.JPG,2058868,CLOSED,015/B,4032 Winecott Drive,Woodridge,2490.0,2001,4,2,1,Detached,"$329,000","$329,000",0-.25 Acres,9,607.0,1.0045,"$296,786.00",No,1,2,38,38,8/30/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092255/0/60/45/fb8fc05a6b1f1ba21283bb1682a7672b/2/ab0cdbb39a64f6451d5a18dd9b577426/2092255.JPG,2092255,CLOSED,015/B,701 Scotts Ridge Trail,Scotts Mill,2501.0,1999,4,3,1,Detached,"$329,900","$329,900",0-.25 Acres,8,0.0,0.988,"$281,734.00",No,1,1,69,69,12/30/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096242/0/60/45/b36238aef07cda3868f6fa37080753c5/2/e86985a0b35376ff49d17270e63b059c/2096242.JPG,2096242,CLOSED,015/B,1413 Applethorn Drive,Whitehall Manor,2129.0,2004,3,2,1,Detached,"$324,900","$330,000",0-.25 Acres,9,998.0,0.9805,"$304,743.00",No,1,2,25,25,2/1/2017,1.02,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085777/0/60/45/3871ac104c5febac46718663d15e1baf/2/21c5ebfb8191edf154e9a5372017974b/2085777.JPG,2085777,CLOSED,009/B,4320 Ellinwood Drive,Hallmark,2433.0,1986,3,2,1,Detached,"$354,900","$330,000",.51-.75 Acres,7,125.0,0.7027,"$325,050.00",No,1,2,24,24,11/30/2016,0.93,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2055401/0/60/45/058d9cc48cc5292e62032a44344bda9a/2/13e12bf51bc8ad6a8d0e158793c09017/2055401.JPG,2055401,CLOSED,009/I,4056 Truelove Drive,The Park at Langston,2817.0,2013,5,3,0,Detached,"$340,000","$330,000",0-.25 Acres,10,0.0,0.9845,"$323,965.00",No,1,2,137,137,8/31/2016,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2074948/0/60/45/a405c52e57801440134112388b206f52/2/a1f0a3f5c9f10c96f5ba1f2a07d3d490/2074948.JPG,2074948,CLOSED,015/B,2053 Tordelo Place,Bella Casa,2383.0,2013,5,3,0,Detached,"$335,000","$330,000",0-.25 Acres,13,0.0,0.9625,"$350,782.00",No,1,2,27,27,9/15/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2074905/0/60/45/7f6e29f4ef290f2ac14d1bbef59be2f6/2/522d0ca7117db308cdb06f770137f0a8/2074905.JPG,2074905,CLOSED,015/B,1301 Albertson Place,Pearson Farms,2181.0,1995,4,2,1,Detached,"$325,000","$330,000",.26-.5 Acres,8,0.0,1.0045,"$268,827.00",No,1,2,3,3,8/30/2016,1.02,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081610/0/60/45/7de2e053560b043914e4e81158847986/2/ee342b29ab56a161538165bb897b8f2a/2081610.JPG,2081610,CLOSED,009/I,8608 Glade Hill Drive,The Park At West Lake,2225.0,2005,3,2,1,Detached,"$329,900","$331,000",.51-.75 Acres,9,1295.0,0.95,"$324,512.00",No,1,2,16,16,9/29/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094266/0/60/45/b93a5e759fb040b68477e362dd9a1a93/2/c2617e270eb849cd4efe4d35a3a9751d/2094266.JPG,2094266,CLOSED,015/B,416 Timber Cut Lane,Scotts Mill,1989.0,1999,3,2,1,Detached,"$329,000","$331,400",.26-.5 Acres,7,247.0,1.0045,"$286,755.00",No,1,2,1,1,12/7/2016,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2075985/0/60/45/cc55b2a7511b94883a527c984c4b43f0/2/5046adf63cd9e2c3c26e6e1349c36f2e/2075985.JPG,2075985,CLOSED,015/B,1010 Waymaker Court,Hempstead at Beaver Creek,2428.0,2016,3,3,1,Attached,"$316,725","$331,820",0-.25 Acres,7,0.0,1.0045,$0.00,Yes,0,2,0,0,12/29/2016,1.05,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2052923/0/60/45/230f559e265a9efdbd6d13f60cf15e99/2/bf3ded12553566a2c25870fab536533a/2052923.JPG,2052923,CLOSED,009/I,5405 Moneta Lane,The Park At West Lake,2628.0,2011,4,2,1,Detached,"$349,000","$332,000",0-.25 Acres,11,0.0,0.9845,"$296,322.00",No,1,2,143,143,9/2/2016,0.95,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093704/0/60/45/cf9c0f706329698dbda2328100135d1b/2/8242889a8832bb90f0df5165e6580d4d/2093704.JPG,2093704,CLOSED,015/C,641 SWEET LAUREL Lane,Ellington Place,2341.0,2010,3,2,1,Detached,"$329,900","$332,061",0-.25 Acres,7,0.0,1.0045,"$296,580.00",No,1,2,9,9,12/22/2016,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084003/0/60/45/34a1d4a311d8017e425793347d08846d/2/72f226a5bda204d07e5a84246491a163/2084003.JPG,2084003,CLOSED,015/B,200 Maple Creek Court,Scotts Mill,2335.0,1998,3,2,1,Detached,"$339,900","$333,000",0-.25 Acres,8,0.0,0.9805,"$294,888.00",No,1,2,27,27,10/12/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091822/0/60/45/034f4dddbe6d05a78cca787d3e5376c6/2/8d3b704887b2d930748d346117fdeb99/2091822.JPG,2091822,CLOSED,015/C,1009 Devonhurst Court,Haddon Hall,2378.0,1996,4,2,1,Detached,"$328,000","$333,000",.26-.5 Acres,8,0.0,0.97,"$315,680.00",No,1,2,4,4,11/8/2016,1.02,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2079059/0/60/45/b6de43c9adbe1466e29ba855c933efb9/2/ccf6b0fd2e8d96d81f328383f37439be/2079059.JPG,2079059,CLOSED,015/B,304 Cedar Trail Lane,Scotts Mill,2268.0,2001,3,2,1,Detached,"$334,900","$334,000",0-.25 Acres,8,0.0,1.0045,"$290,487.00",No,1,2,38,38,9/29/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2077747/0/60/45/1f212ad462b159cdaa98de3aa2f58907/2/23a58f0ad2d3ca6d54f5b43e4745f14a/2077747.JPG,2077747,CLOSED,015/B,1106 Whiston Drive,Whitehall Manor,2158.0,2002,3,2,1,Detached,"$339,000","$335,000",.26-.5 Acres,10,0.0,0.9805,"$280,510.00",No,1,2,11,11,9/15/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2064426/0/60/45/f140effc2328f8a02c2d51faa5d92fbd/2/941aae9bec041c45776d3d67fdb859e0/2064426.JPG,2064426,CLOSED,009/I,804 Blue Thorn Drive,West Lake,2699.0,2009,4,3,1,Detached,"$344,900","$335,000",0-.25 Acres,10,0.0,0.95,"$308,930.00",No,1,2,126,126,9/27/2016,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2099790/0/60/45/6b52e49075fc34395e3230e3a95fd348/2/c018c96fc3a51dd1162e55ba9dfe4dd0/2099790.JPG,2099790,CLOSED,009/B,207 October Glory Lane,Miramonte,2592.0,2005,4,2,1,Detached,"$335,000","$335,000",0-.25 Acres,9,0.0,0.964,"$267,055.00",No,1,2,3,3,1/10/2017,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078710/0/60/45/d26b7ae0736b80b04bfad47a8a601574/2/2975d4b73f39862b87795c81ff90d165/2078710.JPG,2078710,CLOSED,010/A,2000 Aston Woods Court,Walden Woods,2960.0,2000,4,2,1,Detached,"$338,000","$335,000",.26-.5 Acres,10,0.0,0.98,"$284,675.00",No,1,2,35,35,9/20/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093060/0/60/45/094d74259aa09d70097c295e5e62bfd0/2/cec4342a252a84c91f3d04ef698fbebe/2093060.JPG,2093060,CLOSED,015/B,1461 Big Leaf Loop,Dogwood Ridge,2258.0,2000,3,2,1,Detached,"$335,000","$336,000",0-.25 Acres,8,0.0,0.9805,"$291,560.00",No,1,2,4,4,11/10/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090314/0/60/45/57f265cfd3d9761c358178f53375703f/2/21cc20cb64148c17f9d21ec9838f6b1f/2090314.JPG,2090314,CLOSED,015/B,220 Garden Plaza Way,Green at Scotts Mill,2556.0,2005,5,2,1,Detached,"$339,900","$337,000",0-.25 Acres,10,26.0,0.9805,"$313,272.00",No,1,2,58,58,11/22/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2104087/0/60/45/9fd693221d775fc247ce54bb494b08c2/2/3ee9f6ccba784a98ae507e668a4c0bcd/2104087.JPG,2104087,CLOSED,009/B,2410 Pilsley Road,Pemberley,2374.0,2013,4,2,1,Detached,"$340,000","$337,500",0-.25 Acres,12,0.0,0.9625,"$292,049.00",No,1,2,3,3,1/30/2017,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2051600/0/60/45/f2aa1e8ee1c2bc097f62c77eae277a01/2/53adb45c191def10d8bcb2f8f078d4b5/2051600.JPG,2051600,CLOSED,015/B,2730 Masonboro Ferry Drive,Bella Casa,2744.0,2016,3,2,1,Attached,"$337,725","$337,725",0-.25 Acres,10,0.0,1.0045,"$269,700.00",Yes,1,2,26,26,11/1/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087683/0/60/45/a4376a57caa590be77c60920f7a71b35/2/7d5318369d7ceae114fc9e20ad8ab46a/2087683.JPG,2087683,CLOSED,015/B,1005 Camden Town Place,Whitehall Manor,2255.0,2006,3,2,1,Detached,"$350,000","$338,000",0-.25 Acres,10,0.0,0.99,"$321,859.00",No,1,2,32,32,10/13/2016,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2100797/0/60/45/ede39d0c21c7bacb4c93f81aab6709c7/2/3c604c96b562934c2c2377be040df55b/2100797.JPG,2100797,CLOSED,015/B,2829 Milano Avenue,Bella Casa,2303.0,2016,3,2,1,Detached,"$340,000","$340,000",0-.25 Acres,8,0.0,0.98,"$310,096.00",No,1,2,5,5,1/20/2017,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2095306/0/60/45/67d18fb7d3e4b24ab8665c9399816911/2/1c20913338adf3e7e29a96be22cc8a3d/2095306.JPG,2095306,CLOSED,015/C,1011 W Abberley Lane,Waterford Green,2620.0,1989,3,2,2,Detached,"$358,500","$340,000",0-.25 Acres,9,0.0,0.9805,"$259,944.00",No,1,1,52,52,2/16/2017,0.95,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2057556/0/60/45/6395ec590170ef3b3fb7561c43f030e6/2/991bbfaa18d451c580daf022d2a29df8/2057556.JPG,2057556,CLOSED,015/B,2735 Masonboro Ferry Drive,Bella Casa,2475.0,2016,4,3,0,Attached,"$322,900","$340,385",0-.25 Acres,13,800.0,1.0045,"$322,900.00",Yes,1,2,7,7,12/9/2016,1.05,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078776/0/60/45/342f45e1025f1ed98641d1a686b78f56/2/c465a42e335f1826c5944c803f778cd2/2078776.JPG,2078776,CLOSED,009/B,111 Minnifer Court,Miramonte,2701.0,2005,5,2,1,Detached,"$335,000","$341,000",0-.25 Acres,9,0.0,1.0045,"$285,957.00",No,1,2,20,20,9/20/2016,1.02,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092152/0/60/45/9ee91cef8d4ee2bc905ba6dcc6779b2c/2/97c8f41ba6c67e95a35d3e1de54ffff2/2092152.JPG,2092152,CLOSED,015/B,331 Pine Nut Lane,Scotts Mill,2021.0,2000,3,2,1,Detached,"$330,000","$341,000",.26-.5 Acres,9,0.0,1.0045,"$265,713.00",No,1,1,1,1,11/21/2016,1.03,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068933/0/60/45/64c642b3afa6800105d71333c2e10cec/2/f35616e86e48b9bf8c6b3609c521f41c/2068933.JPG,2068933,CLOSED,009/B,111 Willow View Lane,Woodcreek,2020.0,2016,3,2,1,Attached,"$336,972","$341,162",0-.25 Acres,7,100.0,1.05,$0.00,Yes,1,2,33,33,10/6/2016,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085380/0/60/45/cdde76896121301c2c00ce8db28ad0bd/2/6a5ce0e6450a813487a6da41025e64bc/2085380.JPG,2085380,CLOSED,015/B,514 Cameron Glen Drive,Cameron Park,2328.0,1999,4,2,1,Detached,"$339,000","$342,000",0-.25 Acres,8,0.0,0.96,"$305,058.00",No,1,2,2,2,9/30/2016,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2100246/0/60/45/1c1916fecab060d0251c7b46d219fa13/2/cd27ccfa5b25707c683c96d2e7282161/2100246.JPG,2100246,CLOSED,015/C,827 Bay Bouquet Lane,Ellington Place,2543.0,2013,3,2,1,Detached,"$353,500","$342,000",0-.25 Acres,7,0.0,0.9805,"$240,117.00",No,1,2,6,6,1/26/2017,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2088998/0/60/45/f5fbec0fe91635714d2560d2b8357e0f/2/a7bd3057ed62c2889e7d4db2939c298f/2088998.JPG,2088998,CLOSED,010/A,2506 Cranswick Place,Walden Creek,2667.0,1997,4,2,1,Detached,"$349,000","$342,000",.26-.5 Acres,9,0.0,1.0045,"$315,296.00",No,1,2,7,7,11/2/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2099878/0/60/45/3725b425771ece5f3720ae145233ac51/2/1e534ce6b0ac648c9a8cffd7bd1d31ba/2099878.JPG,2099878,CLOSED,015/A,547 Grand Central Station,The Villages of Apex,2757.0,2016,4,3,1,Attached,"$343,400","$343,400",0-.25 Acres,11,0.0,0.9103,"$25,000.00",Yes,1,2,10,10,1/30/2017,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083250/0/60/45/8f4b840edff8456baa5234cdf09ab819/2/4d0c9518278323248ed93660fd194f56/2083250.JPG,2083250,CLOSED,015/B,1212 Twelve Oaks Lane,Ashley Downs,2995.0,2002,4,3,1,Detached,"$350,000","$344,000",.26-.5 Acres,9,0.0,0.9805,"$278,949.00",No,1,2,4,4,9/30/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081483/0/60/45/1503d7c9624d27ef975005b398b76042/2/b78b5d31256da40b5b1960be7633a38f/2081483.JPG,2081483,CLOSED,015/C,900 Carolina Bell Road,The Orchard Villas,1917.0,2008,2,2,0,Attached,"$349,900","$344,000",0-.25 Acres,8,0.0,0.98,"$317,654.00",No,1,2,30,30,9/26/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2060662/0/60/45/9a76e8f11a47d061aedd779cd1eed26a/2/0ebee80bd4c7b5ce8c2666b5744f550b/2060662.JPG,2060662,CLOSED,009/I,8824 Forester Lane,The Park at Langston,3296.0,2014,4,2,1,Detached,"$355,000","$345,000",0-.25 Acres,13,0.0,0.86,"$348,974.00",No,1,2,132,132,11/14/2016,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085222/0/60/45/75372d45ededcc133eaa671c97ec0d95/2/60f8790b5a0f12a2a76063f171927fa9/2085222.JPG,2085222,CLOSED,015/C,1513 Orchard Villas Avenue,The Orchard Villas,1866.0,2009,2,2,0,Attached,"$349,900","$345,000",0-.25 Acres,8,0.0,0.98,"$317,654.00",No,1,2,32,32,10/19/2016,0.99,NA,Apex,NC
